1	2	2
1	23	2
1	48	1
2	34	3
2	40	4
2	47	2
3	8	0
3	10	4
3	11	0
3	24	2
4	3	0
4	12	1
4	13	4
4	25	0
4	30	1
5	2	0
5	7	3
5	13	1
5	14	4
5	25	0
5	31	1
5	41	1
5	43	4
6	9	2
6	12	0
6	13	3
6	17	4
6	19	1
6	21	2
6	29	4
6	36	2
6	38	0
6	45	4
6	46	1
7	3	2
7	39	4
7	47	2
8	12	2
8	35	0
8	37	2
8	39	3
8	44	0
8	46	0
8	47	1
8	49	0
9	3	4
9	12	0
9	20	4
9	39	0
10	19	3
10	41	3
10	42	0
10	43	0
11	1	1
11	18	0
11	24	2
11	27	3
12	10	3
12	33	3
12	34	4
13	1	3
13	13	4
13	22	0
13	50	4
14	6	2
14	9	1
14	15	1
14	26	1
14	43	0
14	45	1
14	49	1
15	2	2
15	5	3
15	10	0
15	21	4
15	32	0
15	35	2
15	42	0
15	47	4
16	6	0
16	9	2
16	44	1
16	47	3
17	15	1
17	32	0
17	38	0
17	45	4
17	46	2
18	16	0
18	21	1
18	24	4
18	36	2
18	45	2
18	47	2
19	6	0
19	9	1
19	23	2
19	26	4
19	32	1
19	38	1
20	41	1
21	12	3
21	29	2
21	36	1
22	1	3
22	6	1
22	14	4
22	20	3
22	27	2
22	31	2
22	36	1
23	20	3
23	30	2
23	41	1
24	3	3
24	10	2
24	16	0
24	26	4
24	27	2
24	35	2
24	42	2
25	6	3
25	21	2
25	24	1
26	2	4
26	15	3
26	40	3
26	44	1
27	1	4
27	2	0
27	4	1
27	6	0
27	7	0
27	17	0
27	23	1
27	24	1
27	25	0
27	35	0
27	39	3
27	50	0
28	1	1
28	4	0
28	35	1
29	1	4
29	15	0
29	16	0
29	22	4
29	31	4
29	40	1
29	48	1
30	4	3
30	9	3
30	11	4
30	12	1
30	18	4
30	31	3
31	22	0
31	23	1
31	27	4
31	41	3
32	2	3
32	22	1
33	10	3
33	17	4
33	20	2
33	34	3
34	9	1
34	14	1
34	21	3
34	22	3
34	23	1
34	35	1
34	47	4
34	49	3
35	4	0
35	5	1
35	8	0
35	11	3
35	18	4
35	30	3
35	35	1
35	40	1
35	45	3
35	50	3
36	5	3
36	14	2
36	16	0
36	33	4
37	1	0
37	18	4
37	21	0
37	26	0
37	36	2
37	42	4
37	50	4
38	12	0
38	29	3
38	30	3
38	33	1
38	34	3
38	41	4
39	1	1
39	8	2
39	11	2
39	19	0
39	21	0
39	33	4
39	41	3
39	44	1
39	49	2
40	13	3
40	25	1
40	49	1
41	17	4
41	23	0
41	32	3
41	48	2
42	1	0
42	11	0
42	18	2
42	19	4
42	33	4
42	37	0
42	39	1
43	15	3
43	36	1
43	38	0
43	40	0
43	46	3
43	47	4
43	50	3
44	16	0
44	17	4
44	19	4
44	21	0
44	30	3
45	8	0
45	11	0
46	5	3
46	21	0
46	26	1
47	11	1
47	13	1
47	23	3
47	28	4
47	31	1
47	40	4
47	46	3
48	17	4
48	20	2
48	29	4
48	45	1
49	5	2
49	16	1
50	26	0
50	29	2
50	31	4
50	39	1
50	46	1
50	50	4
