1	12	0
1	24	2
1	26	3
1	49	4
2	2	3
2	8	4
2	10	3
2	12	3
2	31	4
2	39	4
3	7	3
3	9	2
3	21	3
3	22	0
3	28	3
3	30	0
3	38	3
3	40	2
3	45	2
4	13	3
4	14	4
4	31	3
5	1	3
5	5	3
5	9	3
5	16	0
5	40	4
5	41	3
5	43	0
5	49	3
6	10	2
6	19	1
6	26	2
6	29	4
6	37	1
7	19	2
7	21	1
7	29	3
8	9	1
8	38	2
9	1	4
9	34	1
9	35	0
9	48	2
10	18	1
10	47	3
11	10	2
11	27	1
11	45	4
11	46	1
12	6	2
12	8	1
12	45	2
12	50	3
13	15	4
13	17	0
13	30	1
13	34	0
13	40	2
13	49	1
14	13	0
14	17	4
14	33	2
14	35	1
14	50	0
15	2	0
15	29	2
15	43	0
16	7	4
16	12	3
16	13	0
16	16	4
16	23	1
16	26	4
17	1	1
17	29	0
17	35	2
17	50	2
18	5	2
18	20	1
18	33	2
18	41	1
19	5	4
19	6	1
19	24	1
19	29	2
19	41	1
19	44	1
19	47	3
20	14	4
20	35	1
21	4	2
21	17	0
21	24	2
21	38	1
21	40	2
21	44	2
22	7	4
22	24	1
22	42	4
22	46	0
22	49	1
23	7	3
23	17	0
23	19	4
23	30	3
23	48	1
23	49	1
24	10	3
24	32	1
24	46	4
24	49	2
25	10	3
25	11	1
25	13	3
26	3	4
26	11	0
26	14	1
26	30	0
26	41	0
27	15	4
27	24	1
27	31	0
27	44	4
28	1	4
28	3	1
28	6	1
28	12	1
28	19	4
28	36	0
29	13	1
29	20	2
29	26	1
29	50	2
30	1	2
30	39	1
31	4	4
31	7	2
31	19	1
31	27	4
31	35	2
31	37	3
32	3	2
32	9	3
32	15	0
32	17	1
32	18	3
32	25	3
32	46	1
33	7	1
33	18	1
33	25	3
33	27	2
34	3	1
34	9	2
34	18	3
34	20	3
34	33	2
34	35	4
34	40	2
34	42	1
35	27	1
35	31	1
35	32	3
35	49	0
36	14	3
36	41	1
36	47	4
37	3	2
37	13	1
37	18	3
37	22	3
37	39	3
38	4	1
38	8	1
38	50	2
39	11	4
39	15	1
39	17	2
39	21	3
39	41	3
40	6	4
40	16	2
40	33	1
40	40	0
40	42	4
41	1	4
41	27	3
41	31	0
41	32	4
41	37	3
41	45	4
41	50	0
42	1	0
42	4	2
42	6	2
42	23	4
42	29	3
42	32	4
42	49	0
43	9	0
43	11	2
43	28	0
43	36	0
43	40	3
43	47	3
44	2	4
44	8	4
44	16	1
44	25	2
44	42	4
44	43	2
44	49	0
45	6	2
45	22	4
45	31	0
45	33	0
46	2	2
46	5	1
46	23	2
46	30	2
46	32	4
46	33	2
46	44	4
46	50	0
47	12	2
47	36	1
48	2	4
48	10	1
48	20	2
48	23	1
48	34	0
48	38	4
48	39	4
48	48	0
49	8	0
49	12	2
49	21	0
49	23	4
49	42	0
50	20	3
50	29	3
50	46	0
