1	10	4
1	11	3
1	22	1
1	29	2
1	32	0
2	1	4
2	4	2
2	6	3
2	13	0
2	15	4
2	26	1
2	30	2
2	36	0
2	50	3
3	13	4
4	28	4
4	46	3
4	48	0
5	14	3
5	20	0
5	27	2
5	30	2
5	39	4
5	48	2
6	14	1
6	20	1
6	21	4
6	25	3
6	42	1
7	2	4
7	3	0
7	5	2
7	15	2
7	34	0
8	8	2
8	15	1
8	26	1
8	28	3
8	29	2
8	44	1
8	48	3
9	8	3
9	18	2
9	26	3
9	37	0
9	40	3
9	43	1
10	1	2
10	7	0
10	11	0
10	21	2
10	24	1
10	40	2
10	42	3
10	43	2
10	50	2
11	20	2
11	21	3
11	33	0
11	35	1
12	9	1
12	23	1
12	29	1
12	30	3
12	36	4
12	42	1
12	44	0
12	45	0
13	2	3
13	5	3
13	17	1
13	29	4
13	34	0
13	38	1
13	45	4
14	15	0
14	19	2
15	9	4
15	14	1
15	18	3
15	19	4
15	23	0
15	30	0
15	37	4
15	46	3
15	47	3
15	49	2
16	4	4
16	8	4
16	21	0
16	43	1
16	48	2
17	2	2
17	5	2
17	12	0
17	20	0
17	33	2
17	39	2
17	42	1
18	7	0
18	14	1
18	39	2
18	49	2
18	50	0
19	6	0
19	15	1
19	22	4
19	29	4
19	36	4
19	38	1
19	39	3
20	7	4
20	12	0
20	18	2
20	31	0
20	34	2
20	47	4
21	5	3
21	6	3
21	20	0
21	32	0
21	47	0
21	50	4
22	3	1
22	10	2
22	22	2
22	24	0
22	47	0
23	1	3
23	14	1
23	18	4
23	33	1
23	35	0
24	30	2
24	33	1
24	40	2
24	48	2
25	4	2
25	13	4
25	14	3
25	38	2
26	28	2
26	29	4
26	30	2
26	44	1
26	46	1
27	45	3
27	49	0
27	50	3
28	46	0
29	3	3
29	6	4
29	33	1
29	46	0
30	15	3
30	19	1
30	32	1
30	44	0
30	48	1
31	21	4
31	22	0
31	27	0
31	33	0
31	42	3
31	45	0
31	48	4
33	12	4
33	25	3
33	36	3
33	41	4
34	12	4
34	38	4
34	44	2
34	46	0
34	50	4
35	1	0
35	4	4
35	9	1
35	22	1
35	25	3
35	31	2
35	32	2
35	40	0
35	42	0
35	43	3
36	1	0
36	5	1
36	16	4
36	18	1
36	34	2
36	39	2
36	42	2
37	16	0
37	30	2
37	41	3
37	49	4
38	16	3
38	17	2
38	19	2
38	25	4
38	27	0
38	36	1
38	40	2
39	17	4
39	41	3
39	47	1
39	48	3
40	7	2
40	13	3
40	27	3
40	34	0
40	45	0
41	9	4
41	14	0
41	31	2
41	36	2
41	43	2
42	5	0
42	13	4
42	21	4
42	26	1
42	32	0
42	34	1
43	3	1
43	6	2
43	10	1
43	25	0
43	32	1
43	46	2
44	15	4
44	20	3
44	26	1
44	32	2
44	44	3
44	47	4
45	16	1
45	23	0
45	33	0
46	20	2
46	33	0
46	41	1
46	46	3
47	26	3
47	30	2
47	35	0
48	3	1
48	8	1
48	11	0
48	12	2
48	28	2
48	46	1
49	6	4
49	8	2
49	26	0
49	40	3
49	41	3
49	43	2
49	49	2
50	4	0
50	11	2
50	17	1
50	22	3
50	27	4
50	28	4
50	30	0
50	38	2
50	42	1
50	49	2
50	50	2
