1	9	1
1	10	0
1	15	4
1	17	0
1	22	0
1	33	4
1	37	1
1	50	0
2	23	3
3	7	4
3	10	1
3	13	2
3	31	2
3	39	1
4	1	1
4	3	3
4	6	2
4	7	1
4	12	1
4	25	1
4	33	1
4	37	3
4	49	4
5	3	1
5	25	0
5	38	4
5	39	4
5	40	0
6	5	0
6	11	1
6	20	0
6	30	4
6	42	0
6	49	0
7	4	4
7	7	1
7	12	1
7	21	0
7	26	4
7	34	2
7	39	4
7	40	4
8	6	0
8	18	1
8	24	4
8	30	2
8	39	2
8	47	0
9	17	2
9	20	0
9	50	2
10	10	4
10	18	0
11	18	2
11	27	0
11	31	0
11	34	1
12	4	1
12	35	1
12	42	2
12	48	0
13	7	0
13	13	0
14	5	4
14	16	2
14	34	4
14	38	3
14	47	1
14	50	0
15	5	0
15	20	2
15	33	1
16	2	4
16	5	1
16	26	3
17	8	1
17	9	2
17	18	2
17	19	1
17	21	4
17	22	3
17	25	4
17	29	2
17	33	4
17	38	4
17	48	4
18	25	3
18	40	1
18	43	0
19	15	1
19	46	3
20	4	4
20	6	2
20	14	0
20	16	0
20	28	2
20	40	2
21	12	0
21	23	4
21	27	0
22	3	1
23	2	0
23	11	0
23	17	3
23	24	1
23	42	0
23	45	2
23	48	3
23	49	4
24	38	0
24	41	0
24	44	3
24	47	4
25	2	1
25	4	0
25	10	4
25	28	3
25	30	0
25	42	1
25	47	3
26	1	1
26	3	3
26	8	3
26	11	2
26	21	1
27	8	3
27	16	0
27	28	3
27	40	2
27	45	0
27	46	0
27	48	3
28	1	1
28	4	3
28	32	1
28	49	3
29	14	0
29	16	4
29	33	1
29	34	3
29	36	3
29	37	3
29	41	1
29	47	3
30	23	4
30	26	2
30	27	4
30	31	2
30	35	2
30	44	1
30	45	4
31	9	2
31	17	2
31	24	1
31	41	3
31	46	4
32	3	1
32	5	1
32	11	4
32	27	2
32	28	0
32	29	4
32	32	0
32	36	4
33	19	0
33	29	2
33	35	1
33	43	1
34	1	0
34	6	2
34	17	2
35	11	1
35	20	1
35	42	1
36	4	4
36	16	2
36	20	1
36	24	3
36	25	0
36	50	3
37	15	1
37	21	3
37	22	0
37	33	4
38	5	3
38	6	0
38	41	0
38	42	4
38	43	0
38	46	4
38	47	0
39	2	2
39	14	4
39	17	0
39	22	2
39	26	3
39	27	0
39	35	1
40	3	3
40	7	1
40	10	0
40	49	2
41	13	4
41	30	2
42	15	2
42	30	1
42	37	4
42	45	2
43	12	1
43	17	4
44	25	0
45	5	4
45	7	3
45	18	4
45	21	4
45	43	2
46	30	1
46	46	0
46	48	4
46	50	2
47	23	4
47	28	1
47	32	3
47	36	2
47	41	4
47	44	0
47	50	1
48	30	1
48	41	0
48	43	3
49	1	1
49	2	3
49	10	4
49	17	4
49	19	1
49	26	0
49	31	1
49	37	1
50	21	1
50	29	3
50	43	3
