1	17	3
1	18	3
1	26	0
1	33	0
1	36	3
1	38	2
1	40	0
1	44	3
2	4	2
2	27	0
2	34	3
2	35	1
2	37	3
2	41	4
2	45	1
3	38	2
4	3	3
4	13	0
4	29	3
4	48	1
5	7	1
5	11	0
5	18	3
5	20	1
5	21	1
5	23	3
5	25	3
5	28	0
5	41	1
5	46	0
6	12	3
6	17	4
6	21	2
6	29	4
6	31	1
6	35	4
6	39	1
6	44	3
7	13	3
7	33	2
7	45	0
8	23	2
8	25	2
8	30	0
9	15	2
9	18	1
9	25	3
9	34	3
9	49	1
9	50	1
10	4	1
10	8	4
10	22	0
10	29	1
10	37	2
10	42	2
11	2	2
11	9	2
11	17	2
11	28	4
11	30	0
11	39	0
11	41	1
11	44	4
11	47	2
12	2	2
12	10	2
12	16	3
12	48	0
13	7	1
13	27	3
13	47	3
14	35	2
15	2	2
15	27	3
15	35	3
15	40	2
16	5	4
16	12	3
16	32	2
17	5	3
17	36	1
17	39	3
18	1	4
18	21	1
18	22	3
18	31	0
18	35	0
18	41	0
18	44	0
18	50	2
19	14	2
19	23	3
19	26	0
19	27	4
19	39	1
19	45	2
20	5	1
20	26	3
20	30	2
20	33	1
20	46	4
21	11	1
21	44	0
22	2	3
22	9	2
22	13	1
22	14	4
22	15	4
22	16	2
22	24	1
22	32	1
23	1	1
23	4	3
23	7	1
23	12	0
23	31	4
23	37	2
23	38	4
23	42	0
23	48	2
23	49	3
24	17	2
24	21	1
24	24	3
24	43	2
25	1	0
25	2	4
25	6	3
25	7	4
25	13	1
25	14	3
25	30	2
25	31	3
26	8	3
26	18	4
26	19	0
26	20	3
26	24	4
26	45	3
27	3	4
27	15	4
27	22	4
27	29	3
27	49	3
28	5	2
28	9	4
28	30	4
28	38	3
29	6	2
29	11	1
29	19	0
29	25	2
30	3	4
30	5	1
30	6	1
30	7	0
30	11	3
30	17	1
30	31	2
31	1	2
31	5	2
31	6	1
31	13	3
31	22	3
31	50	4
32	2	0
32	12	4
32	24	0
32	29	4
32	45	3
33	5	2
33	15	0
33	28	4
34	12	0
34	23	3
34	26	0
34	36	4
34	37	2
35	8	1
35	13	1
35	28	3
35	48	3
36	5	3
36	10	1
36	18	3
36	47	2
37	9	4
37	14	1
37	18	3
37	27	2
37	32	3
37	39	2
37	42	1
38	4	2
38	6	1
38	13	1
38	30	3
38	32	4
38	33	4
38	40	1
39	1	0
39	31	2
39	35	0
40	1	1
40	7	0
40	20	3
40	24	1
41	28	3
41	43	3
41	44	2
42	1	0
42	3	0
42	15	1
42	20	1
42	32	1
42	38	2
42	49	2
43	6	4
43	7	2
43	17	1
43	23	4
44	13	1
44	20	3
44	28	2
45	17	1
45	19	0
45	36	1
45	37	1
45	42	4
46	9	0
46	30	3
47	10	4
47	16	0
47	24	2
47	26	1
47	43	3
48	16	1
48	21	1
48	22	2
48	25	2
48	42	2
48	50	4
49	18	4
49	26	0
50	3	4
50	9	4
50	20	0
50	41	1
