1	5	1
1	6	1
1	20	2
1	32	0
1	37	1
2	2	1
2	4	0
2	6	4
2	31	2
2	32	0
2	36	4
2	46	1
3	4	0
3	6	1
3	9	0
3	21	3
3	22	4
4	2	0
4	6	1
4	29	3
4	40	2
4	48	2
5	1	1
5	13	0
6	15	1
6	16	3
6	36	4
6	40	0
6	45	0
6	48	4
7	5	4
7	35	3
7	45	3
8	5	1
8	13	1
8	20	1
8	29	0
9	14	0
9	15	2
9	22	0
9	43	0
10	20	4
11	7	2
11	8	4
11	13	0
11	14	2
11	28	0
11	41	0
11	45	2
11	47	0
12	19	1
12	26	1
12	28	3
12	31	1
12	46	3
13	9	2
13	11	0
13	23	0
13	35	1
13	46	0
14	4	4
14	9	2
14	19	3
14	20	4
14	35	4
15	3	2
15	30	3
16	4	3
16	28	1
16	29	3
16	35	4
17	11	0
17	12	3
17	23	4
18	5	3
18	27	4
18	47	2
19	10	1
19	39	1
19	44	3
19	48	3
20	14	1
20	38	2
20	43	0
20	44	2
21	33	0
22	31	4
22	48	4
23	8	4
23	39	2
24	7	1
24	15	4
24	23	0
25	3	0
25	21	1
25	28	2
25	50	0
26	12	3
26	28	3
26	33	3
26	34	2
27	2	1
27	6	3
27	11	3
27	13	4
27	19	3
27	25	0
27	26	2
27	29	2
27	34	1
28	1	2
28	6	4
28	14	4
28	16	4
28	22	1
28	33	3
28	37	0
28	42	3
29	12	1
29	15	3
29	19	0
29	30	3
29	35	4
29	44	3
30	16	0
30	30	0
30	50	0
31	24	1
31	30	4
31	33	2
32	2	4
32	31	0
32	35	0
32	46	0
33	1	4
33	6	2
33	9	4
33	14	3
33	17	0
33	27	1
33	29	0
33	39	4
33	43	1
34	3	1
34	33	0
34	37	2
34	42	2
35	4	3
35	13	2
35	17	3
35	19	1
35	26	0
35	34	0
35	38	1
35	39	4
35	50	3
36	8	0
36	18	0
36	24	2
37	2	2
37	10	2
37	14	1
37	20	1
38	2	4
38	8	1
38	13	1
38	19	3
38	37	4
38	41	0
38	50	1
39	5	2
39	16	4
39	22	3
39	24	3
39	27	1
39	29	1
39	47	0
40	18	3
40	24	0
40	47	2
41	3	0
41	9	2
41	18	4
41	42	4
41	47	4
41	49	2
42	1	4
42	3	3
42	9	2
42	11	1
42	37	0
42	39	0
42	41	4
42	46	4
43	6	2
43	12	4
43	18	4
43	45	1
44	4	4
44	8	0
44	18	1
44	21	2
44	22	3
44	32	0
44	49	1
44	50	4
45	25	1
45	31	0
45	41	3
45	45	0
46	4	4
46	11	1
46	12	3
46	15	2
46	17	0
46	19	0
46	32	2
46	39	0
46	41	0
46	48	4
46	49	3
47	10	1
47	16	0
47	26	0
48	11	1
48	29	1
48	36	3
48	38	1
49	36	3
49	38	0
49	44	3
49	45	3
49	48	4
49	49	2
50	10	2
50	15	0
50	26	3
50	37	2
50	42	0
