1	2	1
1	10	2
1	36	0
2	4	1
2	5	2
2	7	1
2	10	3
2	17	2
3	4	0
3	20	0
3	27	0
3	37	0
3	38	0
3	50	4
4	18	4
5	5	2
5	9	0
5	31	3
5	35	1
5	43	4
6	3	1
6	10	3
6	31	2
6	38	2
6	39	3
6	44	1
6	46	2
7	3	1
7	9	3
7	19	3
7	30	2
8	4	4
8	7	1
8	8	3
8	10	2
8	23	1
8	30	3
8	32	1
8	37	2
8	41	0
9	2	0
9	12	0
9	18	0
9	26	3
9	27	4
9	28	3
9	29	4
9	50	1
10	5	3
10	24	2
10	26	1
10	37	3
10	46	2
11	2	1
11	11	1
11	17	2
11	49	4
12	9	4
12	33	3
13	6	0
13	7	0
13	14	0
13	17	2
13	26	4
13	27	1
13	30	1
13	36	2
14	9	1
14	13	0
14	25	2
14	26	1
14	37	4
14	43	1
14	48	0
15	26	0
15	38	1
15	39	3
15	50	4
16	17	4
16	21	1
16	41	3
17	3	0
17	7	0
17	16	4
17	34	2
17	46	1
18	8	4
18	29	2
18	49	0
19	2	3
19	15	4
19	27	1
20	4	0
20	7	4
20	13	2
20	20	3
20	28	1
20	34	2
20	36	1
20	41	2
21	7	3
21	10	1
21	14	3
21	17	3
21	20	1
21	31	4
21	32	1
22	2	1
22	8	3
22	42	2
22	48	0
23	1	1
23	20	4
23	29	3
23	38	4
23	43	4
23	44	3
24	11	1
24	32	2
25	4	4
25	16	3
25	24	4
25	26	0
25	32	4
25	33	3
25	49	1
25	50	1
26	4	1
26	23	0
26	27	2
26	30	4
26	39	4
26	48	3
27	1	1
27	9	3
27	21	4
27	25	2
28	6	2
28	8	1
28	11	2
28	26	2
28	31	0
28	39	2
28	40	1
28	45	0
28	47	1
29	19	0
29	21	1
29	22	0
29	29	4
29	34	0
29	42	1
29	47	4
29	48	1
30	5	4
30	6	3
30	10	4
30	12	2
30	15	4
30	19	0
31	9	4
31	16	0
31	22	0
31	36	1
31	46	2
32	3	4
32	6	3
32	8	4
32	13	3
32	18	0
32	35	1
33	5	2
33	12	4
33	23	1
33	32	2
33	44	4
34	1	3
34	8	0
34	15	3
34	19	1
34	23	3
35	7	4
35	16	2
35	19	4
35	29	1
35	33	3
35	34	2
35	38	4
36	1	0
36	35	3
36	36	0
37	9	3
37	14	1
37	17	3
37	25	3
37	43	0
37	46	1
37	49	2
37	50	4
38	15	3
38	26	4
38	28	4
38	29	1
38	34	2
39	12	1
39	16	1
39	22	4
39	25	1
39	48	0
40	4	1
40	5	2
40	39	0
40	40	4
40	47	0
41	13	3
41	16	4
41	32	2
42	5	0
42	13	2
42	45	2
42	47	2
43	3	4
43	9	4
43	28	3
43	44	0
43	46	0
44	3	2
44	15	3
44	35	3
45	7	4
45	10	3
45	18	3
45	23	2
45	41	2
45	43	4
45	50	1
46	20	4
47	24	3
47	29	4
47	30	0
47	39	4
47	45	3
48	13	4
48	16	0
48	24	4
48	38	2
48	40	4
48	43	2
48	45	1
49	4	4
49	12	2
49	14	0
50	20	4
50	24	0
50	40	0
