1	16	3
1	20	3
1	22	3
1	23	1
1	32	2
2	4	4
2	5	0
2	19	3
2	37	0
2	42	0
2	49	1
3	3	0
3	5	0
3	26	2
3	27	3
3	35	2
3	39	0
3	41	4
4	19	2
4	28	2
4	46	2
5	6	1
5	25	3
5	28	3
5	29	4
5	36	1
5	40	3
6	2	0
6	18	4
6	28	3
6	41	1
7	18	4
7	36	2
7	38	4
7	43	1
8	10	4
8	13	1
8	42	3
8	44	3
9	10	4
9	16	4
9	23	0
9	31	4
9	35	0
9	48	2
10	13	4
10	14	2
10	17	2
10	24	1
10	29	1
10	38	3
10	43	4
10	50	3
11	16	0
11	21	2
11	49	1
12	22	3
13	1	2
13	44	2
14	23	1
15	7	4
15	10	1
15	34	4
15	36	2
15	42	2
16	12	0
16	23	4
16	29	1
16	44	2
17	5	4
17	7	0
17	27	1
17	30	2
17	31	3
17	43	2
18	2	0
18	10	4
18	17	4
18	40	4
18	46	4
19	6	4
19	8	3
19	13	0
19	25	1
19	29	4
19	33	0
19	36	0
19	40	3
19	47	4
19	48	2
20	3	0
20	6	1
20	8	1
20	37	1
20	39	4
20	45	3
21	31	1
21	45	4
21	50	1
22	7	2
22	20	4
22	21	2
22	29	4
23	9	0
23	11	1
23	44	2
23	45	0
24	1	2
24	12	4
24	25	4
24	30	4
24	39	3
25	3	2
25	21	1
25	22	2
25	24	1
25	41	2
27	8	1
27	14	0
27	17	2
27	33	3
27	42	1
27	46	1
28	14	2
28	45	3
28	48	2
29	2	2
29	22	2
29	42	2
29	46	3
29	50	0
30	4	4
30	6	4
30	15	4
30	17	0
30	24	3
30	29	3
30	33	4
30	35	1
30	36	3
31	6	0
31	7	2
31	26	2
31	39	2
31	45	4
31	49	2
32	10	4
32	12	0
32	30	2
32	33	3
32	40	4
32	47	0
32	50	1
33	1	3
33	2	0
33	12	0
33	46	4
34	4	4
34	10	2
34	21	1
34	25	0
34	32	3
35	4	4
35	9	3
35	42	2
36	7	4
36	8	4
36	13	4
36	27	2
36	33	4
37	1	0
37	3	0
37	7	3
37	18	1
37	41	1
37	43	4
37	45	4
38	3	0
38	5	0
38	23	4
38	48	3
39	7	0
39	17	4
39	18	3
39	19	1
39	21	0
39	22	2
39	28	2
39	34	0
39	48	2
39	49	0
40	5	4
40	18	1
40	24	0
40	27	1
40	47	4
40	50	0
41	17	0
41	20	0
41	34	0
41	42	1
41	44	4
41	48	4
42	7	4
42	14	1
42	23	1
42	32	0
42	46	2
42	47	1
42	50	0
43	15	3
43	24	1
43	33	1
43	38	3
44	19	2
44	26	3
44	33	0
44	37	3
45	37	2
45	46	1
46	1	0
46	30	2
46	31	0
46	38	0
46	40	4
46	47	0
46	49	1
47	6	0
47	11	2
47	26	1
47	32	1
47	35	2
47	47	3
48	5	3
48	18	3
48	24	1
48	35	4
48	41	4
48	50	1
49	2	3
49	3	0
49	13	1
49	19	3
49	28	1
49	31	0
49	49	4
50	4	0
50	5	1
50	15	1
50	17	0
50	19	1
50	47	3
