1	3	0
1	8	1
1	32	0
1	43	4
1	44	2
1	47	3
1	50	3
2	1	0
2	17	4
2	24	3
2	26	3
2	29	2
3	4	3
3	10	3
3	17	3
3	25	2
3	32	3
3	49	4
4	16	3
4	32	4
4	33	1
4	40	2
5	15	0
5	25	2
5	33	3
5	34	1
5	36	1
5	47	4
6	5	2
6	17	3
6	31	1
6	38	4
6	39	1
7	28	3
8	39	1
8	45	4
9	10	2
9	13	2
9	26	3
9	39	0
9	45	1
10	2	0
10	8	3
10	35	4
11	1	4
11	5	3
11	8	0
11	18	4
11	24	4
11	34	1
11	40	3
12	10	4
12	23	0
12	24	0
13	22	0
13	28	0
13	29	0
13	36	3
13	42	3
14	3	2
14	8	3
15	2	0
15	7	1
15	22	4
15	24	3
15	30	0
15	44	3
16	11	3
16	12	4
16	15	1
16	18	3
16	27	3
16	43	3
17	15	0
17	48	4
17	50	2
18	12	4
18	36	2
18	37	2
19	1	2
19	6	2
19	14	1
19	23	3
19	31	3
19	50	0
20	12	0
20	15	4
20	25	3
20	31	2
20	34	3
21	4	0
21	16	3
21	33	3
21	35	3
21	46	1
22	27	4
22	43	3
22	46	4
23	19	3
23	26	2
23	38	1
24	4	2
24	9	0
24	15	1
24	24	1
24	30	4
24	32	0
25	11	2
25	12	2
25	13	3
25	33	4
25	36	0
25	42	1
25	46	4
25	47	2
25	48	4
26	4	4
26	13	3
26	19	1
26	20	4
26	22	1
26	38	1
26	39	0
27	12	1
27	36	1
27	38	0
27	47	3
27	50	0
28	10	4
28	17	0
28	20	1
28	21	0
28	41	4
29	14	2
29	20	0
29	23	2
29	30	0
29	33	3
29	42	0
29	49	4
30	1	4
30	29	2
30	34	4
31	26	0
31	37	4
31	42	2
31	43	3
32	8	3
32	13	3
32	26	1
32	30	4
32	31	3
32	40	2
32	48	4
33	2	2
33	13	1
33	17	2
33	22	3
33	23	0
33	27	1
33	30	1
33	33	2
33	38	0
34	12	0
34	19	4
34	22	3
34	24	4
34	44	3
34	47	1
34	48	2
35	27	3
36	7	1
36	9	0
36	14	4
36	16	1
36	34	4
36	41	4
37	5	0
37	10	1
37	18	4
37	27	3
37	29	0
37	37	1
37	40	4
38	2	1
38	8	0
38	18	1
38	20	2
38	28	4
38	32	4
38	38	2
39	13	3
39	14	1
39	29	0
39	41	2
39	45	2
39	47	4
39	49	2
40	1	0
40	9	3
40	16	4
40	17	4
40	23	1
40	25	4
41	2	1
41	6	2
41	19	2
41	23	2
41	39	0
41	41	0
42	2	4
42	24	4
42	47	2
43	4	1
43	6	4
43	14	4
43	39	1
43	44	3
43	49	3
44	1	3
44	4	3
44	21	3
44	26	0
44	29	3
45	9	3
45	11	2
45	36	4
46	9	0
46	46	1
47	4	1
47	5	1
47	15	4
47	21	4
47	27	2
47	34	0
47	37	0
47	39	2
47	42	3
47	43	3
48	9	1
48	13	3
48	28	0
48	30	1
48	50	3
49	20	2
49	23	4
49	32	0
49	43	3
50	4	3
50	6	1
50	11	4
50	35	0
50	41	0
50	48	4
