1	17	4
1	25	0
1	43	0
2	3	1
2	6	4
2	9	4
2	37	1
3	11	2
3	14	4
3	19	3
4	1	2
4	3	4
4	14	3
4	22	3
4	34	0
4	38	3
5	3	2
5	16	2
5	23	0
5	29	0
5	47	0
6	12	3
6	14	4
6	30	1
6	35	3
7	5	4
7	10	0
7	25	2
7	40	4
8	3	4
8	4	1
8	20	3
8	22	2
8	25	2
8	26	3
8	29	2
8	32	4
9	8	1
9	27	3
9	34	4
10	39	3
10	44	2
11	18	2
11	19	2
11	29	0
12	8	2
12	10	0
12	22	4
12	24	1
12	39	2
12	40	4
13	5	4
13	11	1
13	27	0
13	33	1
13	36	0
13	39	1
13	40	3
14	6	3
14	17	1
14	36	2
14	49	3
15	5	0
15	6	2
15	33	3
15	36	4
15	46	2
16	21	1
16	23	2
16	38	3
17	7	4
17	12	0
17	15	3
17	17	0
17	24	4
18	4	4
18	5	1
18	31	3
18	43	1
18	49	4
19	1	1
19	17	4
19	18	0
19	30	0
20	23	3
20	33	2
20	46	4
20	50	1
21	7	3
21	32	2
21	33	0
21	36	1
21	37	3
21	41	0
21	43	4
21	45	1
21	50	1
22	9	3
22	12	2
22	30	3
23	6	0
23	11	1
23	13	1
23	16	1
23	43	1
24	1	3
24	5	1
24	7	3
24	13	1
24	14	0
24	32	4
24	35	2
24	43	1
24	45	2
25	18	4
25	24	0
25	25	2
25	39	0
26	10	2
26	11	2
26	26	2
26	30	1
26	47	4
27	20	4
27	38	4
28	12	2
28	32	1
28	47	0
29	1	3
29	7	1
29	8	0
29	15	4
29	28	2
29	36	1
29	42	0
29	49	3
30	9	0
30	10	1
30	13	4
30	14	3
30	40	2
30	44	3
31	20	0
31	26	3
31	29	1
31	35	0
32	1	4
32	18	4
32	20	3
32	35	1
32	37	1
32	49	1
33	18	2
33	41	4
33	48	1
34	4	1
34	10	1
34	14	4
34	15	4
34	22	4
34	37	4
34	41	3
34	43	3
35	1	2
35	2	0
35	21	2
35	29	1
35	34	4
35	39	3
35	47	4
35	50	4
36	7	0
36	24	2
36	30	3
36	44	2
37	3	0
37	8	3
37	17	1
38	11	1
38	16	3
38	37	4
38	39	2
38	40	2
39	9	2
39	23	0
39	24	2
39	25	0
39	35	3
39	36	1
39	38	4
39	42	0
40	2	0
40	19	1
40	21	2
40	27	2
40	38	3
40	45	2
40	49	4
41	19	0
41	21	1
41	25	2
41	32	4
42	8	3
42	11	2
42	38	3
42	42	2
42	49	2
43	12	0
43	44	2
44	4	4
44	13	3
44	26	1
44	40	1
45	12	3
45	28	0
45	31	4
45	33	0
45	38	1
46	10	3
47	9	0
47	23	3
48	2	0
48	30	3
48	33	4
48	34	4
48	37	0
48	39	1
48	44	0
49	28	1
49	41	2
50	8	2
50	18	2
50	28	2
50	32	3
