1	1	1
1	3	1
1	26	4
1	27	4
1	31	1
1	44	3
1	49	1
2	5	3
2	14	0
2	27	0
2	32	0
2	34	4
2	44	1
3	10	3
3	11	4
3	30	4
3	34	2
3	37	2
3	43	0
3	45	1
4	6	0
4	8	0
4	11	0
4	27	3
4	39	2
5	12	2
5	15	1
5	20	4
5	23	3
5	24	3
5	25	4
5	36	0
5	44	0
5	45	2
6	7	4
6	22	3
6	33	2
7	9	3
7	24	0
7	41	1
8	2	3
8	8	4
8	15	0
8	22	1
8	33	3
8	45	0
8	47	1
9	7	1
9	16	2
9	29	4
9	39	0
9	50	1
10	5	0
10	10	4
10	24	4
10	46	0
11	45	2
12	4	4
12	10	0
12	12	0
12	16	1
12	31	0
12	47	1
13	2	1
13	13	1
13	31	4
13	33	4
13	34	3
13	42	2
13	49	2
14	3	4
14	4	4
14	9	2
14	46	0
15	1	0
15	17	4
15	33	2
16	16	2
16	20	4
17	12	2
17	14	1
17	19	4
17	23	1
17	26	1
17	27	3
17	41	1
18	19	0
18	22	4
18	28	3
18	29	0
18	30	4
18	36	1
18	38	4
18	42	3
18	44	1
18	45	2
19	3	2
19	8	2
20	8	2
20	17	0
20	37	0
20	38	1
20	40	4
21	18	4
21	24	4
21	25	0
21	38	1
21	39	3
21	45	4
21	47	1
22	3	4
22	42	1
22	47	1
23	8	3
23	11	3
23	26	1
23	30	3
23	50	0
24	13	4
24	26	1
24	50	1
25	6	2
25	12	2
25	30	2
25	42	0
26	1	2
26	2	1
26	24	2
26	25	0
26	34	4
26	50	3
27	8	3
27	22	0
27	35	3
27	36	1
27	37	4
28	7	3
28	15	2
28	25	4
28	27	3
28	29	1
29	2	0
29	4	0
29	14	1
29	23	0
29	47	4
30	6	4
30	18	1
30	28	0
30	39	3
30	43	2
30	45	2
30	47	2
31	5	1
31	9	2
31	14	2
31	26	0
31	30	2
31	43	1
31	46	1
32	4	4
32	37	2
32	38	3
32	44	4
32	49	1
32	50	0
33	16	3
33	34	4
34	24	2
34	47	0
35	11	2
35	33	3
35	36	1
35	50	2
36	14	4
36	15	2
36	16	3
36	27	4
36	31	2
36	32	1
36	40	4
37	8	0
37	25	1
37	41	0
37	49	2
38	16	2
38	25	3
38	28	4
38	32	0
38	34	4
38	36	3
39	4	1
39	20	4
39	34	3
39	48	4
40	35	3
40	40	2
41	5	2
41	14	1
41	28	0
41	31	3
41	48	0
42	5	1
42	9	3
42	12	4
42	48	2
43	23	4
43	33	3
43	40	1
43	43	0
44	1	2
44	2	0
44	3	1
44	6	4
44	10	4
44	47	0
44	48	0
44	50	3
45	6	0
45	21	3
45	24	2
45	28	3
45	32	1
45	40	3
46	5	0
46	17	3
46	27	4
46	31	3
46	39	3
46	50	1
47	3	1
47	9	2
47	20	3
47	39	2
47	49	0
48	8	3
48	18	1
48	21	4
48	38	4
48	47	1
48	48	0
48	49	3
49	4	0
49	48	2
50	5	4
50	18	1
50	20	2
50	27	4
50	31	4
50	32	4
50	35	2
50	38	3
